기업명,연도,revenue_t1_scaled,cagr_2y_scaled,growth_recent_scaled,growth_acceleration_scaled,growth_volatility_scaled,operating_margin_scaled,capex_intensity_scaled,capex_trend_scaled,capex_vs_industry_scaled,debt_ratio_scaled,rnd_intensity_scaled,profitable_years,patent_count_5y,patent_count_recent,ipc_diversity,patent_register_rate,patent_citation_total,patent_citation_avg,patent_citation_age_adj_total,patent_citation_age_adj_avg,no_patent_flag,patent_emb_0,patent_emb_1,patent_emb_2,patent_emb_3,patent_emb_4,patent_emb_5,patent_emb_6,patent_emb_7,patent_emb_8,patent_emb_9,patent_emb_10,patent_emb_11,patent_emb_12,patent_emb_13,patent_emb_14,patent_emb_15,patent_emb_16,patent_emb_17,patent_emb_18,patent_emb_19,patent_emb_20,patent_emb_21,patent_emb_22,patent_emb_23,patent_emb_24,patent_emb_25,patent_emb_26,patent_emb_27,patent_emb_28,patent_emb_29,patent_emb_30,patent_emb_31,patent_emb_32,patent_emb_33,patent_emb_34,patent_emb_35,patent_emb_36,patent_emb_37,patent_emb_38,patent_emb_39,patent_emb_40,patent_emb_41,patent_emb_42,patent_emb_43,patent_emb_44,patent_emb_45,patent_emb_46,patent_emb_47,patent_emb_48,patent_emb_49,target_year,target_growth
(주)에스에스피,2021,0.7533787,0.849106394,1.015159701,0.824505454,-0.18642719,0.317390433,-0.327436733,2.892839535,0.196980394,-0.330215326,-0.349080034,2,0.517562566,0.405215905,0.677209039,1.360374898,-0.023785111,-0.248536405,-0.231419519,-0.406264795,0,0.510905236,0.504437629,0.431298785,0.277276661,0.454017482,0.427736757,0.388181165,0.50460013,0.328626826,0.584467596,0.382362471,0.509753948,0.453190071,0.422982266,0.407061501,0.469029565,0.401557844,0.439658379,0.433445936,0.499310335,0.405697223,0.426086324,0.374779955,0.421432444,0.485858163,0.499045737,0.447939757,0.459327032,0.467915838,0.459579356,0.548080316,0.408315982,0.429439093,0.49182437,0.476845505,0.481786907,0.42903321,0.452554483,0.465117562,0.455680923,0.459572408,0.45757068,0.441739006,0.450123981,0.434105503,0.470494229,0.492379565,0.468563052,0.429891947,0.47459732,2022,0
(주)에스엔에프,2021,0.205902472,-1.015136304,-0.861923938,-0.311644353,-0.100732975,0.214144205,-0.31875381,0.462975131,0.144053294,0.066388436,-0.347685877,1,-0.242238245,-0.067854071,-0.463095974,-0.884358544,-0.371847757,-0.339840006,-0.288806437,-0.051368235,0,0.452306877,0.594147268,0.471424007,0.296505615,0.346206994,0.366563013,0.448914897,0.428430744,0.311094284,0.331518937,0.461509916,0.527864847,0.276028926,0.458555913,0.31668146,0.467345718,0.360782528,0.582042687,0.444950473,0.426138994,0.555623555,0.563592074,0.488861692,0.431690868,0.461984285,0.333809726,0.54431555,0.331276576,0.401744579,0.460838003,0.583577492,0.460601333,0.402670838,0.398408414,0.499772855,0.403729065,0.402256471,0.423869264,0.491800257,0.483985694,0.494566137,0.399825226,0.38862344,0.509213429,0.553492121,0.422876941,0.448468814,0.451582516,0.451903552,0.431340244,2022,0
(주)에스와이텍,2021,-0.340798638,-0.075889584,-0.24077974,-0.112121893,-0.335541709,0.051377129,-0.33813387,-0.232281449,-0.335539361,4.991182462,-0.210057553,0,-0.300684461,-0.351696057,-0.17801972,-0.884358544,-0.371847757,-0.236362592,-0.365322327,-0.226244801,0,0.334316762,0.402853538,0.506759835,0.440861134,0.523166884,0.51103957,0.404652974,0.456287813,0.564449479,0.301387981,0.45275441,0.444308725,0.492340649,0.547543254,0.39980239,0.474892532,0.394334885,0.48307708,0.458377421,0.513965928,0.470103997,0.442373716,0.483787434,0.489512173,0.479794585,0.522319478,0.436826256,0.501321896,0.446300729,0.489483029,0.342552633,0.393481719,0.435281154,0.441637922,0.45332281,0.475372341,0.473362165,0.477497877,0.376225061,0.461533806,0.448448382,0.462158564,0.466939794,0.38387541,0.406497317,0.414367435,0.451182213,0.475688133,0.518831035,0.429006223,2022,0
(주)에이씨에스,2021,-0.038798213,-0.140556728,-0.101160629,0.123463357,-0.324618336,0.173930421,-0.339908764,-0.238062053,-0.136310471,-0.255849649,-0.219330546,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2022,0
(주)에이알케이,2021,-2.067275747,-1.448265694,-0.169727184,0.763067955,-0.14978753,-2.885838407,-0.334309574,-0.4826131,-0.341729676,1.358788972,-0.30981492,0,-0.417576893,-0.446310052,-0.463095974,1.360374898,-0.371847757,0.591456718,-0.403580273,-0.051368235,0,0.41205784,0.679944885,0.42111623,0.483157773,0.384435712,0.568310549,0.386497505,0.54528749,0.467544706,0.410701173,0.483133445,0.474215096,0.443945068,0.447716567,0.416343866,0.427763737,0.553752343,0.34324076,0.511230839,0.501648444,0.331259927,0.497898386,0.457243035,0.364940369,0.47975,0.376139677,0.490175616,0.414509645,0.371924562,0.49980662,0.37251364,0.506321095,0.501820447,0.443124088,0.358424087,0.45492421,0.509732096,0.306291715,0.483495035,0.427652782,0.514595954,0.500468168,0.48854128,0.450201076,0.457857224,0.436219087,0.47252195,0.42084398,0.43861506,0.435683036,2022,0
(주)에이앤아이,2021,1.200731914,0.027050452,-0.24077974,-0.190754148,0.191347435,0.152015748,-0.340045718,-0.232281449,-0.064407532,-0.213570603,-0.343242325,2,-0.066899596,-0.162468066,0.392132786,1.360374898,-0.217153247,-0.118102691,-0.237795843,-0.176280068,0,0.216513984,0.341650804,0.341835427,0.392912648,0.527908339,0.525833301,0.470450488,0.322183052,0.512259422,0.374273381,0.459414037,0.384932745,0.452129421,0.389697135,0.448577316,0.40148872,0.499880089,0.421175279,0.383867378,0.508787664,0.413169606,0.397986381,0.53405838,0.382432983,0.455910481,0.461633936,0.408282936,0.363145126,0.40811178,0.482727285,0.443752519,0.455427334,0.489844736,0.422233482,0.431397549,0.448075958,0.555432532,0.448238229,0.491283098,0.396365204,0.436312075,0.420535745,0.45865373,0.479757478,0.435964551,0.509493851,0.456281236,0.463025696,0.472729999,0.481947602,2022,0
(주)에이엠에스티,2021,0.444128603,-0.18328345,-0.030975336,0.239963447,-0.280589463,0.178609819,-0.339663492,-0.381895434,-0.32587445,-0.22363611,-0.344272284,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.572787654,0.485055653,0.502281291,0.208869623,0.350709408,0.266019793,0.47496308,0.514106521,0.51232954,0.494598512,0.418176526,0.39841571,0.548771091,0.432036278,0.511924171,0.482496212,0.508408275,0.308014269,0.478711807,0.450361598,0.376585495,0.493509986,0.45201492,0.478737796,0.41813787,0.433740003,0.456563168,0.436254109,0.446604956,0.459401348,0.46545116,0.463812246,0.335992249,0.485017808,0.427221468,0.443224154,0.404333391,0.391582314,0.422931425,0.412380292,0.416850808,0.448858732,0.559350897,0.449764091,0.423892688,0.482209917,0.411582139,0.458059424,0.436944149,0.510502065,2022,1
(주)에이치앤이루자,2021,1.802770843,1.113254183,3.701774066,3.120123064,0.360105315,0.10809657,-0.338402527,0.121207866,0.04931937,-0.270801198,-0.30365428,2,-0.00845338,0.121373919,0.392132786,1.360374898,-0.255826875,-0.262231946,-0.212290547,-0.18252566,0,0.485580354,0.530172494,0.551130525,0.376225667,0.454222668,0.421740355,0.506801307,0.403211883,0.394764255,0.450905041,0.494164441,0.370328999,0.367822003,0.478511743,0.464355159,0.473510773,0.488553494,0.412724453,0.45217784,0.45041757,0.486004382,0.477808306,0.488801037,0.403617048,0.448963012,0.463431424,0.443696891,0.455066708,0.42054874,0.417917902,0.413676986,0.501024736,0.463300865,0.429228778,0.442592661,0.46381517,0.474610998,0.493687042,0.436633942,0.462674173,0.432272891,0.42857474,0.454363407,0.472612881,0.445662246,0.413931104,0.443139034,0.426189405,0.454560007,0.477602846,2022,0
(주)에이치에스테크놀로지,2021,0.339931641,-0.184751543,-0.244196379,-0.036398172,-0.076099771,0.166190036,-0.328435241,2.747406989,0.086486172,-0.041201697,-0.35028166,2,-0.183792028,0.026759924,-0.17801972,-0.884358544,-0.410521384,-0.526099351,-0.403580273,-0.471071993,0,0.256216669,0.360936412,0.368880708,0.648164414,0.449719953,0.440357237,0.501354726,0.501616147,0.376125401,0.474188085,0.524578349,0.531751662,0.410080256,0.426845323,0.481949353,0.515803998,0.439989136,0.376325913,0.417650051,0.416982301,0.500578036,0.315895909,0.423108143,0.341940896,0.480756009,0.427852261,0.487485015,0.541292144,0.492122233,0.494737988,0.401678897,0.443430468,0.441535118,0.432188806,0.445026298,0.435130265,0.455519841,0.448165206,0.484960378,0.500444547,0.470101805,0.400956658,0.48336214,0.520409718,0.471186592,0.464108506,0.476240403,0.413520385,0.469040307,0.477430499,2022,1
(주)에이티에스,2021,-1.034517259,-0.024773595,-0.171793444,-0.052718435,-0.314843211,0.335103107,0.141770585,-0.268622877,0.116702533,0.840723134,0.95997816,2,0.283777701,0.121373919,0.962285293,1.360374898,0.208256653,0.161627461,0.25318112,0.157138439,0,0.405324777,0.514552556,0.480670689,0.464121314,0.450460634,0.488351435,0.340817283,0.429452879,0.57129212,0.38499894,0.457058827,0.427708999,0.461860817,0.502566869,0.426456419,0.488162702,0.450551623,0.379123378,0.403641703,0.429279884,0.432577492,0.4700054,0.517047487,0.493857453,0.462697654,0.477382421,0.492118184,0.509801953,0.416481671,0.433809608,0.431007132,0.405810501,0.434876016,0.529498488,0.449720893,0.415733492,0.406762452,0.428807459,0.436831617,0.439364952,0.441136149,0.473001346,0.441205676,0.446560521,0.500734231,0.457879629,0.466043262,0.444726291,0.41842951,0.461774153,2022,0
(주)에코파워팩,2021,-0.184781339,-0.043834403,-0.110053182,0.045080305,-0.309511016,0.162034177,-0.339384163,-0.30044422,-1.840516418,-0.07058326,-0.349479808,2,0.166885269,-0.067854071,0.677209039,1.039698692,1.020402827,1.49453233,0.763287056,0.926350745,0,0.316012655,0.544047178,0.391516047,0.517975243,0.206282917,0.344439989,0.527762472,0.472474754,0.442439664,0.462772241,0.36945347,0.411344156,0.47747123,0.498932469,0.586480331,0.371392745,0.429833695,0.440023905,0.515316875,0.437315322,0.453213461,0.471644981,0.485042006,0.430160144,0.45994537,0.371544098,0.448636362,0.413969371,0.544951224,0.456089648,0.460863767,0.402567464,0.503259649,0.404057782,0.513229419,0.547079509,0.427188245,0.522734952,0.47260795,0.385661206,0.466126867,0.398523195,0.392518613,0.42456161,0.447998103,0.500989987,0.410658937,0.452448927,0.418134214,0.420439987,2022,0
(주)삼양엔씨켐,2021,0.83225405,0.26264268,0.378976405,0.451582762,-0.277500262,0.087572778,-0.337341542,0.122410302,-1.733855947,-0.263529976,-0.336083694,1,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2022,1
(주)엔지온,2021,0.434855579,0.693883,0.257006275,0.016739151,-0.213220128,0.173562759,-0.30282651,1.060608627,0.019007782,-0.121898304,-0.353569211,2,-0.125345812,-0.162468066,-0.17801972,1.360374898,-0.217153247,-0.029407765,-0.212290547,-0.051368235,0,0.533473947,0.410241058,0.482542291,0.321796967,0.549308809,0.317691467,0.478541564,0.46647032,0.390632007,0.462049706,0.429190577,0.408387933,0.542933733,0.474737401,0.50582578,0.464981766,0.405081879,0.471699405,0.599098552,0.450107826,0.500668212,0.400775155,0.428027285,0.387574634,0.453002398,0.464609231,0.427246654,0.410083494,0.413389205,0.477337705,0.427815477,0.466505329,0.430290196,0.454642772,0.445010987,0.398847785,0.494819971,0.404912058,0.419308368,0.514661389,0.458847368,0.442104331,0.469683665,0.473910263,0.492310143,0.417939376,0.459456819,0.493530076,0.480473952,0.432518674,2022,0
(주)엔티에스,2021,0.205663312,1.748245673,0.63953387,-0.224664981,-0.001214852,0.297658378,-0.340638665,-0.404387416,-0.137055237,-0.316255306,-0.352365266,1,0.342223918,0.121373919,0.962285293,1.360374898,1.291118218,1.34536359,0.776039705,0.616910069,0,0.334781339,0.455636317,0.543657188,0.421078609,0.452488874,0.431610084,0.477481333,0.491428393,0.451114762,0.362409577,0.413602388,0.439181976,0.467219967,0.406054066,0.424290312,0.383342008,0.453712217,0.466503677,0.44798956,0.449744378,0.413315211,0.489031921,0.444282779,0.46701436,0.467872222,0.400467209,0.457645107,0.444379432,0.468939561,0.396309985,0.475136767,0.465270716,0.421988079,0.455271883,0.443648338,0.42542118,0.452760905,0.417592397,0.428558695,0.445362143,0.476526227,0.45474761,0.455928032,0.440015317,0.415842148,0.476781805,0.434189372,0.463808215,0.450689022,0.476606594,2022,0
(주)엘케이엔지니어링,2021,0.494615637,1.065108708,0.294384842,-0.204905119,-0.106072438,0.296584802,-0.300205534,-0.381635318,0.246322757,-0.354309512,-0.353288872,2,-0.183792028,-0.257082061,-0.463095974,0.612130418,-0.17847962,0.218938028,-0.135774656,0.263409583,0,0.376452762,0.444016483,0.609108415,0.576386525,0.379142936,0.402538038,0.425076636,0.430709292,0.458832212,0.403200467,0.622779136,0.394002454,0.469744075,0.406349858,0.418831716,0.44547654,0.447528313,0.492324578,0.438609901,0.420042916,0.395020927,0.433086053,0.487306247,0.45338236,0.519442431,0.422658596,0.450823918,0.463081372,0.34793434,0.436937301,0.44918699,0.398281809,0.502465028,0.471652115,0.39840271,0.506466225,0.365297745,0.51209987,0.467278357,0.418140798,0.35924433,0.466159581,0.478836148,0.465322558,0.470056305,0.384483948,0.457157631,0.481109669,0.44921316,0.473603866,2022,1
(주)엘콤,2021,-0.084968056,-0.388209494,-0.461928914,-0.195901709,-0.231160836,0.188206902,-0.305576523,-0.110820131,-0.122855982,-0.359614788,-0.346143746,2,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.717499167,0.353766359,0.46081422,0.463453048,0.369388566,0.621345563,0.560533329,0.463629857,0.482706503,0.410361772,0.395823114,0.488392281,0.530659193,0.442468781,0.528508908,0.449789285,0.441127842,0.455595924,0.416916507,0.534899705,0.54182979,0.42433381,0.4873714,0.514675683,0.336593565,0.529726902,0.549652308,0.46637457,0.370390722,0.474320069,0.436145662,0.546772648,0.47139232,0.478336957,0.484812048,0.510684186,0.417641546,0.440185185,0.552903279,0.493720293,0.436573415,0.552329956,0.346751197,0.453787649,0.491172645,0.458726896,0.441478338,0.421221422,0.433182702,0.415253111,2022,1
(주)엠에스텍,2021,0.294221025,1.251750097,-0.294339447,-1.437127159,0.040858489,0.128886948,-0.338273915,-0.228596075,-0.318994482,-0.375187007,-0.337477203,2,-0.242238245,-0.162468066,0.392132786,1.360374898,0.633666554,3.695779133,0.654889545,3.183848228,0,0.243566286,0.391089145,0.261974737,0.477152723,0.559943861,0.501653529,0.501579037,0.476364921,0.472611029,0.437918164,0.458702761,0.383921207,0.418957658,0.45017433,0.443141407,0.562661531,0.46260709,0.401021247,0.473526008,0.395140127,0.512022576,0.39785577,0.491693739,0.39080067,0.414596563,0.49631723,0.448935587,0.466532757,0.453741516,0.456451942,0.465765407,0.442896708,0.460683868,0.438050114,0.465876448,0.447933363,0.42822941,0.414654305,0.509873859,0.480618406,0.414040012,0.436831592,0.463332797,0.427994019,0.418952124,0.416730226,0.487733112,0.512329136,0.474558047,0.508738759,2022,0
(주)엠엑스앤,2021,0.301717638,3.136050211,-0.240091408,-3.737416108,0.614634227,0.125444117,-0.336160518,-0.229291749,-0.101769412,7.536279099,-0.344089463,0,-0.066899596,-0.067854071,0.392132786,1.360374898,-0.062458738,0.236677014,0.093773015,0.473261462,0,0.441668118,0.678112998,0.528410205,0.364935348,0.471793582,0.44394528,0.450762606,0.581177922,0.482266384,0.358898984,0.422927071,0.43986791,0.473338123,0.469519051,0.444158924,0.47599566,0.439344579,0.442408553,0.515917976,0.372033377,0.407387669,0.381391536,0.481862449,0.477943373,0.463255949,0.519648619,0.435090647,0.463503983,0.376692337,0.486789437,0.422703902,0.466131737,0.525746103,0.399202092,0.462351416,0.457393344,0.45886399,0.401306562,0.435532629,0.476881068,0.520672177,0.509246693,0.463528998,0.520372636,0.438841039,0.439843686,0.412319876,0.426594107,0.457768085,0.459529423,2022,0
(주)엠케이테크,2021,0.219391023,-0.160856146,-0.351684677,-0.209218556,-0.328089102,0.130975654,-0.336061434,-0.214590903,-0.105008024,-0.192273725,-0.349395098,2,-0.359130677,-0.446310052,-0.463095974,-0.884358544,-0.217153247,1.212321201,-0.327064382,0.210946613,0,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2022,0
(주)영상테크,2021,0.547645764,-0.239052322,-0.327585004,-0.113634241,-0.344501513,0.170754307,-0.340541759,-0.298844814,-0.336107885,-0.27335147,-0.352264561,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2022,1
(주)예리코코리아,2021,0.122069171,-0.341216878,-0.391519382,-0.128426297,-0.341535481,0.17056052,-0.264040725,-0.243542115,0.158974964,-0.227302321,-0.342880952,2,-0.417576893,-0.446310052,-0.463095974,1.360374898,-0.333174129,1.212321201,-0.365322327,0.473261462,0,0.617733403,0.463425511,0.388088677,0.325406412,0.323908298,0.430692221,0.447560499,0.493132432,0.579879343,0.479038543,0.556482922,0.494086075,0.397849475,0.395912015,0.343111877,0.374403831,0.417821779,0.500084086,0.50597161,0.366784115,0.397281796,0.5164015,0.507319485,0.430672786,0.51511034,0.371194731,0.50051613,0.605796974,0.47452397,0.428832447,0.485125114,0.320186914,0.414983662,0.480189064,0.438820827,0.527282256,0.409285799,0.428857169,0.433614203,0.515875976,0.381935693,0.457663771,0.512342328,0.400835656,0.437671251,0.358153352,0.479358404,0.482626924,0.493940739,0.446039653,2022,0
(주)예스히팅테크닉스,2021,-0.188959438,-0.904992066,-0.87172539,-0.426943745,-0.222885635,0.129752589,-0.326859886,-0.368938977,-0.280145001,-0.193762022,-0.353016147,1,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.023785111,6.179237065,-0.021000821,5.194928734,0,0.64823904,0.523503033,0.659911777,0.428366944,0.486875437,0.402670702,0.391672191,0.668397012,0.485855399,0.511542618,0.310930797,0.463372483,0.653047098,0.288455046,0.56330255,0.635639293,0.487320994,0.580393043,0.447449922,0.517154462,0.555664832,0.29142368,0.489065492,0.532338935,0.448361459,0.357704042,0.474450572,0.411246003,0.389970187,0.358507904,0.466520673,0.423590258,0.577205291,0.495729212,0.491651528,0.312828075,0.579538822,0.432262105,0.515704519,0.517829489,0.370257706,0.542270372,0.436429241,0.390596879,0.510347651,0.439596966,0.450886794,0.451851264,0.495149036,0.5095027,2022,1
(주)예승이엔지,2021,-0.058883377,-0.197452841,-0.140684064,0.111019001,-0.338009998,0.149853917,-0.308445952,-0.235438316,-0.212385314,-0.329455744,-0.351448502,2,-0.359130677,-0.257082061,-0.463095974,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.605208606,0.531155789,0.58740685,0.294974738,0.501561017,0.539635778,0.565898921,0.675062431,0.419656847,0.405532745,0.537019618,0.374519807,0.411163466,0.517925207,0.522751098,0.520311164,0.528473961,0.367303391,0.397114024,0.455848891,0.33440407,0.531340225,0.449020795,0.367061111,0.464437311,0.430736275,0.440392996,0.408707978,0.575719131,0.572609805,0.468066988,0.373795114,0.4215117,0.431002463,0.480328641,0.441286344,0.447446066,0.482710457,0.42087363,0.432834228,0.341719029,0.465862687,0.441483251,0.44998582,0.43278561,0.453327311,0.409080083,0.376268288,0.431595028,0.505506889,2022,0
(주)와이에이치이코퍼레이션,2021,-0.027519241,-1.394384612,-1.31247864,-0.891219921,0.284035334,0.192456214,-0.339412592,-0.477607323,-0.319357519,-0.329731774,-0.331211044,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2022,1
(주)와이컴,2021,0.057227094,-0.254081153,0.070764094,0.404533597,-0.232939864,0.202310104,-0.317763365,-0.249270889,-0.182509231,-0.356160036,-0.330801074,1,-0.125345812,-0.162468066,0.107056533,1.360374898,-0.139805993,0.177547063,-0.18678525,0.006923954,0,0.643645037,0.403360206,0.413604625,0.498153527,0.514116133,0.382091435,0.501254677,0.393476885,0.467525691,0.459483496,0.455523454,0.457017114,0.309369357,0.445661152,0.414257021,0.445031072,0.451241214,0.469720774,0.424155987,0.454283683,0.379048295,0.469401336,0.434628786,0.518119638,0.445827207,0.395490581,0.475432022,0.495920061,0.434406268,0.414636914,0.467379927,0.433109951,0.421271212,0.456722796,0.49786386,0.502939144,0.413659765,0.409065989,0.456809759,0.485851055,0.497258646,0.502040495,0.487237067,0.430172982,0.447716735,0.484481431,0.411448892,0.46010638,0.450906964,0.442977136,2022,0
(주)웨이브피아,2021,0.127433037,-0.338842157,-0.376735286,-0.108913167,-0.343616788,0.215446253,-0.314926553,-0.205489166,-0.171486514,-0.274116996,-0.291270821,2,0.166885269,0.310601909,0.677209039,-0.136114064,-0.371847757,-0.537387796,-0.390827624,-0.512406453,0,0.31810204,0.411895999,0.443701004,0.354950723,0.312210188,0.41798186,0.420520637,0.424532993,0.488945381,0.565557594,0.469950736,0.4730051,0.399383332,0.478255658,0.44275845,0.412137258,0.527566006,0.416773287,0.454511124,0.473787751,0.438321598,0.445546646,0.459104727,0.534544376,0.417123835,0.527315996,0.419780379,0.447860345,0.470468074,0.563820377,0.468193745,0.478689749,0.465157774,0.455730296,0.465531593,0.433447604,0.404279848,0.419435188,0.429451977,0.499367312,0.539915837,0.47451467,0.420963509,0.45206931,0.465736334,0.483361864,0.425115071,0.447224258,0.416999594,0.407413714,2022,0
(주)위드텍,2021,-0.288426719,-0.632951775,-0.545578336,-0.129676445,-0.232113992,0.177206074,-0.324820729,-0.475848859,-0.093423273,-0.08309831,-0.088505158,1,0.692901215,0.594443895,1.247361546,1.110960072,2.025917137,1.336494098,1.630467147,0.844874164,0,0.454999672,0.380421365,0.341978136,0.420225556,0.597529869,0.471118277,0.406565827,0.462314802,0.382566719,0.491265336,0.450897914,0.391784669,0.460819044,0.483275756,0.522809409,0.461428546,0.514274482,0.452084679,0.509485138,0.434369516,0.43819508,0.385857636,0.447601355,0.39981465,0.444233365,0.467594366,0.472737408,0.450377557,0.472411132,0.49597866,0.442171267,0.44750043,0.433612279,0.463177597,0.417623797,0.429013391,0.39076675,0.460653095,0.44895773,0.450800201,0.441325154,0.452391746,0.437671203,0.435438982,0.408765677,0.460558375,0.48901289,0.496484769,0.460531352,0.479858525,2022,0
(주)윌비에스엔티,2021,0.761938673,-0.156946113,-0.060774327,0.185815882,-0.284975273,0.243554885,-0.33901746,1.218489647,-0.287803604,-0.359076252,-0.351755489,2,-0.242238245,-0.446310052,-0.17801972,0.799191538,-0.101132365,0.746672839,-0.225043195,0.167227471,0,0.492232613,0.608422881,0.626133311,0.346674215,0.444013739,0.400021184,0.38876329,0.424669143,0.310400376,0.369618511,0.463647494,0.373375973,0.445891034,0.475202879,0.54874631,0.37019338,0.408104389,0.450447446,0.503453265,0.489997487,0.570829869,0.561042583,0.434470141,0.474438228,0.454296593,0.378102447,0.400086804,0.434593012,0.485460798,0.48449276,0.441713622,0.414786444,0.411495753,0.541012686,0.476717771,0.460887906,0.530655216,0.417836663,0.43122,0.470976535,0.466180402,0.457474096,0.515333648,0.530421244,0.45290203,0.376738189,0.400008582,0.498078829,0.464076446,0.51259115,2022,1
(주)유니젯,2021,-0.038798213,-0.140556728,-0.131383491,0.084161416,-0.341388649,0.144568254,-0.271560393,-0.233761116,0.150014833,-0.008967522,-0.337065802,2,-0.00845338,0.121373919,0.677209039,1.360374898,-0.139805993,-0.029407765,0.017257125,0.210946613,0,0.560795808,0.487639069,0.468021695,0.334324142,0.488470478,0.433921227,0.517784826,0.483751688,0.541976826,0.523690445,0.523757406,0.462383088,0.467761301,0.440706745,0.49338732,0.45964616,0.43652402,0.448573639,0.462067676,0.432773428,0.390520867,0.48097559,0.442895912,0.456607292,0.474937973,0.532419171,0.4402954,0.442419945,0.440501747,0.482485435,0.345726452,0.496999338,0.483259226,0.422472109,0.48045743,0.407887077,0.476250789,0.52998715,0.482807561,0.444349561,0.442935075,0.443786626,0.44409173,0.472174852,0.405891189,0.480378047,0.476281319,0.441580946,0.426998573,0.447354868,2022,0
