기업명,연도,bsnsr_reg_no,crno,dart_corp_code,sectors,field,매출액,영업이익,당기순이익,자산,부채,자본,연구개발비,CAPEX,유형자산_당기,유형자산_전기,유형자산_증감,종업원_합계
미래첨단소재 주식회사,2024,890-86-00751,1.50E+12,1651908,이차전지,소재,"168,000,000,000","5,968,342,210","17,028,532,713","167,000,000,000","80,464,493,667","86,737,284,072","222,843",,"1,112","60,439,188,142","60,439,187,030",77
볼트크리에이션,2019,597-88-00180,1.10E+12,1588356,디스플레이,부품,,,,,,,,,,,,
볼트크리에이션,2020,597-88-00180,1.10E+12,1588356,디스플레이,부품,,,,,,,,,,,,
볼트크리에이션,2021,597-88-00180,1.10E+12,1588356,디스플레이,부품,"82,000,000","-2,766,396,827","-2,671,223,462","6,565,646","2,886,998","3,678,648","784,460,255",,"2,567,827,469","2,536,450,331","31,377,138",28
볼트크리에이션,2022,597-88-00180,1.10E+12,1588356,디스플레이,부품,"74,000,000","-3,437,757,088","-11,943,397,441","9,907,108,801","30,068,884,429","-20,162,000,000","1,017,466",,,,,30
볼트크리에이션,2023,597-88-00180,1.10E+12,1588356,디스플레이,부품,"23,000,000","-4,329,403,735","-4,239,704,420","5,818,612,003","26,494,537,869","-20,676,000,000","1,479,059",,,,,34
볼트크리에이션,2024,597-88-00180,1.10E+12,1588356,디스플레이,부품,"23,000,000","-4,329,403,735","-4,239,704,420","5,818,612,003","26,494,537,869","-20,676,000,000","1,479,059",,,,,34
부국산업 주식회사,2019,620-81-01646,1.15E+12,123754,이차전지,부품,"17,827,429,531","637,777,494","910,887,827","20,431,741,809","4,853,780,357","15,577,961,452",,,"10,352,591,398","11,021,896,148","669,304,750",97
부국산업 주식회사,2020,620-81-01646,1.15E+12,123754,이차전지,부품,"17,939,376,461","498,771,488","604,277,852","19,028,225,673","4,198,612,536","14,829,613,137",,,"9,071,876,599","10,352,591,398","1,280,714,799",97
부국산업 주식회사,2021,620-81-01646,1.15E+12,123754,이차전지,부품,"19,019,394,412","635,931,907","799,112,218","18,957,289,489","4,075,783,297","14,881,506,192",,,"7,994,417,834","9,071,876,599","1,077,458,765",96
부국산업 주식회사,2022,620-81-01646,1.15E+12,123754,이차전지,부품,"21,518,000,000","1,609,717,966","1,646,456,010","20,285,002,745","4,647,539,629","15,637,463,116",,,"7,773,832,408","7,994,417,834","220,585,426",103
부국산업 주식회사,2023,620-81-01646,1.15E+12,123754,이차전지,부품,"22,006,399,470","1,721,052,322","2,414,669,206","20,250,991,811","3,523,874,876","16,727,116,935",,,"7,830,585,629","7,773,832,408","56,753,221",98
부국산업 주식회사,2024,620-81-01646,1.15E+12,123754,이차전지,부품,"21,765,243,548","1,067,138,451","1,502,434,618","19,698,217,937","2,812,835,586","16,885,382,351",,,"6,711,828,875","7,830,585,629","1,118,756,754",101
부영테크,2019,134-11-49471,1.31E+12,,디스플레이,부품,"610,727,000","-82,058,000","-86,077,000","267,140,000","172,684,000","94,456,000",,,,,,4
부영테크,2020,134-11-49471,1.31E+12,,디스플레이,부품,"447,578,000","-40,648,000","-53,356,000","336,431,000","295,332,000","41,099,000",,,,,,4
부영테크,2021,134-11-49471,1.31E+12,,디스플레이,부품,"471,825,000","28,231,000","23,591,000","351,504,000","286,813,000","64,691,000",,,,,,4
부영테크,2022,134-11-49471,1.31E+12,,디스플레이,부품,"917,569,000","132,415,000","124,708,000","446,052,000","256,652,000","189,400,000",,,,,,4
부영테크,2023,134-11-49471,1.31E+12,,디스플레이,부품,"521,915,000","29,619,000","23,327,000","469,903,000","257,176,000","212,727,000",,,,,,4
부영테크,2024,134-11-49471,1.31E+12,,디스플레이,부품,"1,235,305,000","69,975,000","55,658,000","614,055,000","345,670,000","268,385,000",,,,,,4
브이에이디인스트루먼트,2019,144-81-34361,1.31E+12,1527230,반도체,장비,,,,,,,,,,,,
브이에이디인스트루먼트,2020,144-81-34361,1.31E+12,1527230,반도체,장비,,,,,,,,,,,,
브이에이디인스트루먼트,2021,144-81-34361,1.31E+12,1527230,반도체,장비,"8,749,133,991","-772,045,776","-681,463,726","13,982,000,000","13,757,289,112","224,688,426","106,898,724",,"8,286,847,483","6,362,154,381","1,924,693,102",28
브이에이디인스트루먼트,2022,144-81-34361,1.31E+12,1527230,반도체,장비,"6,869,000,000","53,235,359","-329,095","11,856,000,000","11,720,475,717","135,233,901","109,316,140",,"8,366,736,826","8,286,847,483","79,889,343",26
브이에이디인스트루먼트,2023,144-81-34361,1.31E+12,1527230,반도체,장비,"6,869,000,000","53,235,359","-329,095","11,856,000,000","11,720,475,717","135,233,901","109,316,140",,"8,366,736,826","8,286,847,483","79,889,343",26
브이에이디인스트루먼트,2024,144-81-34361,1.31E+12,1527230,반도체,장비,"23,712,000,000","1,540,545,668","917,174,772","17,241,263,645","14,139,080,551","3,102,183,094","858,577,023",,"8,205,623,714","8,260,038,727","54,415,013",45
블루모션테크,2019,134-87-11529,1.31E+12,,반도체,장비,"2,464,548,000","83,054,000","86,859,000","2,825,746,000","2,245,046,000","580,700,000",,,,,,9
블루모션테크,2020,134-87-11529,1.31E+12,,반도체,장비,"4,247,691,000","165,065,000","151,805,000","2,652,402,000","1,939,897,000","712,505,000",,,,,,9
블루모션테크,2021,,,,,,,,,,,,,,,,,
블루모션테크,2022,134-87-11529,1.31E+12,,반도체,장비,"6,250,133,000","316,532,000","281,683,000","4,618,566,000","3,540,398,000","1,078,168,000",,,,,,9
블루모션테크,2023,134-87-11529,1.31E+12,,반도체,장비,"4,820,682,000","326,188,000","218,921,000","5,262,213,000","3,985,124,000","1,277,089,000",,,,,,9
블루모션테크,2024,134-87-11529,1.31E+12,,반도체,장비,"6,294,683,000","276,020,000","245,359,000","4,937,186,000","3,436,649,000","1,500,537,000",,,,,,9
비나텍(주),2019,123-81-49760,1.34E+12,563518,이차전지,부품,"42,762,994,338","6,000,419,767","4,405,416,150","46,605,992,421","27,768,756,831","18,837,235,590","891,015,000","6,292,272,914",,,,167
비나텍(주),2020,123-81-49760,1.34E+12,563518,이차전지,부품,"46,690,215,449","6,362,032,876","4,615,188,570","80,555,391,224","37,150,986,014","43,404,405,210","1,014,579,000","9,501,004,227",,,,178
비나텍(주),2021,123-81-49760,1.34E+12,563518,이차전지,부품,"48,958,076,351","5,625,405,971","7,495,331,220","98,487,932,627","48,246,822,232","50,241,110,395","912,179,000","28,537,983,984",,,,214
비나텍(주),2022,123-81-49760,1.34E+12,563518,이차전지,부품,"70,656,753,558","9,351,006,048","11,670,288,452","133,000,000,000","72,349,234,047","60,976,128,349","2,982,845,000","23,881,480,875",,,,216
비나텍(주),2023,123-81-49760,1.34E+12,563518,이차전지,부품,"54,964,094,324","3,036,206,471","1,976,945,237","130,000,000,000","65,748,908,554","64,263,635,695","3,611,873,000","12,446,893,989",,,,163
비나텍(주),2024,123-81-49760,1.34E+12,563518,이차전지,부품,"59,591,709,951","-8,067,980,363","-9,667,529,378","176,000,000,000","92,202,600,811","83,923,633,993","4,452,691,000","44,872,584,554",,,,202
비씨엔씨(주),2019,126-81-72260,1.10E+12,1301623,반도체,부품,"34,069,832,777","1,632,657,512","1,284,746,948","41,873,641,575","32,058,621,824","9,815,019,751","512,834,240","8,983,853,639",,,,170
비씨엔씨(주),2020,126-81-72260,1.10E+12,1301623,반도체,부품,"47,343,439,542","6,250,624,789","2,011,380,541","56,539,209,252","45,966,839,777","10,572,369,475","1,115,190,000","14,812,144,378",,,,234
비씨엔씨(주),2021,126-81-72260,1.10E+12,1301623,반도체,부품,"64,278,026,361","9,232,485,665","7,401,830,504","69,706,530,038","39,841,165,606","29,865,364,432","972,575,000","12,114,185,989",,,,224
비씨엔씨(주),2022,126-81-72260,1.10E+12,1301623,반도체,부품,"82,050,451,303","11,579,293,454","10,125,721,798","111,000,000,000","37,556,546,756","73,275,263,875","1,508,351,000","31,988,147,284",,,,259
비씨엔씨(주),2023,126-81-72260,1.10E+12,1301623,반도체,부품,"65,312,042,853","-41,858,607","1,273,170,250","134,000,000,000","59,642,982,697","74,774,455,600","1,813,800,000","21,184,879,567",,,,261
비씨엔씨(주),2024,126-81-72260,1.10E+12,1301623,반도체,부품,"77,373,628,222","-2,062,469,600","-2,269,893,948","162,000,000,000","88,615,269,642","73,201,826,510","3,652,766,000","29,573,463,037",,,,307
비앤에스(주),2019,124-87-39705,1.10E+12,1456835,반도체,장비,,,,,,,,,,,,
비앤에스(주),2020,124-87-39705,1.10E+12,1456835,반도체,장비,"12,244,000,000","250,929,199","40,742,887","15,878,873,890","7,590,066,107","8,288,807,783","200,983,200",,"5,448,156,214","5,579,623,459","131,467,245",31
비앤에스(주),2021,124-87-39705,1.10E+12,1456835,반도체,장비,"35,099,264,751","770,207,653","707,160,258","22,543,372,596","13,967,404,555","8,575,968,041","402,680,027",,"9,628,388,288","5,448,156,214","4,180,232,074",34
비앤에스(주),2022,124-87-39705,1.10E+12,1456835,반도체,장비,"14,282,494,540","-3,008,528,961","-3,303,969,403","32,731,658,410","20,946,378,741","11,785,279,669","875,376,175",,"21,171,235,148","9,628,388,288","11,542,846,860",38
비앤에스(주),2023,124-87-39705,1.10E+12,1456835,반도체,장비,"18,190,418,554","203,471,722","737,319,766","27,535,505,054","17,474,432,292","10,061,072,762","495,678,767",,"14,628,803,240","21,171,235,148","6,542,431,908",38
비앤에스(주),2024,124-87-39705,1.10E+12,1456835,반도체,장비,"27,916,466,058","531,843,792","137,641,423","46,521,390,284","33,912,577,713","12,608,812,571","463,102,747",,"29,271,046,738","14,628,803,240","14,642,243,498",40
비케이엠주식회사,2019,131-86-28155,1.10E+12,1702099,반도체,부품,,,,,,,,,,,,
비케이엠주식회사,2020,131-86-28155,1.10E+12,1702099,반도체,부품,,,,,,,,,,,,
비케이엠주식회사,2021,131-86-28155,1.10E+12,1702099,반도체,부품,,,,,,,,,,,,
비케이엠주식회사,2022,131-86-28155,1.10E+12,1702099,반도체,부품,"2,154,265,181","-71,813,436",-,"2,499,485,275","1,996,161,816","503,323,459","20,500,000",,"752,162,000","9,341,629","742,820,371",11
비케이엠주식회사,2023,131-86-28155,1.10E+12,1702099,반도체,부품,"4,751,411,101",-,-,"2,773,556,514","1,856,638,520","916,917,994","13,150,000",,"765,253,477","752,162,000","13,091,477",11
비케이엠주식회사,2024,131-86-28155,1.10E+12,1702099,반도체,부품,"4,751,411,101",-,-,"2,773,556,514","1,856,638,520","916,917,994","13,150,000",,"765,253,477","752,162,000","13,091,477",11
비케이테크,2019,732-75-00065,1.10E+12,1585331,반도체,부품,,,,,,,,,,,,
비케이테크,2020,732-75-00065,1.10E+12,1585331,반도체,부품,,,,,,,,,,,,
비케이테크,2021,732-75-00065,1.10E+12,1585331,반도체,부품,"9,406,000,000","-1,410,593,921","-1,353,823,420","10,026,017,867","8,911,015,552","1,115,002,315","115,970,000",,"4,620,155,948","5,165,253,797","545,097,849",29
비케이테크,2022,732-75-00065,1.10E+12,1585331,반도체,부품,"9,406,000,000","-1,410,593,921","-1,353,823,420","10,026,017,867","8,911,015,552","1,115,002,315","115,970,000",,"4,620,155,948","5,165,253,797","545,097,849",29
비케이테크,2023,732-75-00065,1.10E+12,1585331,반도체,부품,,,,,,,,,,,,
비케이테크,2024,732-75-00065,1.10E+12,1585331,반도체,부품,,,,,,,,,,,,
삼안하이테크 주식회사,2019,,,,,,,,,,,,,,,,,
삼안하이테크 주식회사,2020,,,,,,,,,,,,,,,,,
삼안하이테크 주식회사,2021,676-88-01686,1.62E+12,,반도체,장비,"146,000,000","4,000,000","2,000,000","162,000,000","154,000,000","8,000,000",,,,,,2
삼안하이테크 주식회사,2022,676-88-01686,1.62E+12,,반도체,장비,"1,027,000,000","60,000,000","54,000,000","661,000,000","599,000,000","62,000,000",,,,,,2
삼안하이테크 주식회사,2023,676-88-01686,1.62E+12,,반도체,장비,"1,422,000,000","59,000,000","54,000,000","681,000,000","564,000,000","117,000,000",,,,,,2
삼안하이테크 주식회사,2024,676-88-01686,1.62E+12,,반도체,장비,"1,922,000,000","88,000,000","103,000,000","654,000,000","434,000,000","220,000,000",,,,,,2
삼화기업,2019,609-13-59875,1.24E+12,240723,반도체,부품,"9,055,000,000","-161,127,360","-135,869,541","11,737,564,660","3,245,307,690","8,492,256,970",,,"152,122","8,377,286,899","8,377,134,777",15
삼화기업,2020,609-13-59875,1.24E+12,240723,반도체,부품,"9,055,000,000","-161,127,360","-135,869,541","11,737,564,660","3,245,307,690","8,492,256,970",,,"152,122","8,377,286,899","8,377,134,777",15
삼화기업,2021,609-13-59875,1.24E+12,240723,반도체,부품,,,,,,,,,,,,
삼화기업,2022,609-13-59875,1.24E+12,240723,반도체,부품,,,,,,,,,,,,
삼화기업,2023,609-13-59875,1.24E+12,240723,반도체,부품,"9,079,000,000","-826,341,492","-853,174,853","13,581,020,098","4,656,374,063","8,924,646,035",,,"152,122","11,031,480,681","11,031,328,559",7
삼화기업,2024,609-13-59875,1.24E+12,240723,반도체,부품,"9,079,000,000","-826,341,492","-853,174,853","13,581,020,098","4,656,374,063","8,924,646,035",,,"152,122","11,031,480,681","11,031,328,559",7
상구정공(주),2019,119-81-40192,1.10E+12,867399,반도체,부품,"17,610,000,000","351,286,366","153,017,988","17,443,070,111","11,779,386,742","5,663,683,369",,,"9,422,000,249","10,284,967,881","862,967,632",65
상구정공(주),2020,119-81-40192,1.10E+12,867399,반도체,부품,"14,378,000,000","664,767,639","386,142,776","16,026,097,539","9,976,271,394","6,049,826,145",,,"8,788,737,897","9,422,000,249","633,262,352",65
상구정공(주),2021,119-81-40192,1.10E+12,867399,반도체,부품,"13,281,000,000","304,658,680","135,730,456","15,048,498,651","8,862,942,050","6,185,556,601",,,"7,749,080,009","8,788,737,897","1,039,657,888",65
상구정공(주),2022,119-81-40192,1.10E+12,867399,반도체,부품,"11,820,475,223","-1,271,972,845","-1,398,393,706","13,308,450,894","8,521,287,999","4,787,162,895",,,"6,732,636,962","7,749,080,009","1,016,443,047",55
상구정공(주),2023,119-81-40192,1.10E+12,867399,반도체,부품,"11,455,000,000","564,029,955","323,800,123","14,612,627,248","9,745,132,230","4,867,495,018",,,"5,837,131,365","6,732,636,962","895,505,597",51
상구정공(주),2024,119-81-40192,1.10E+12,867399,반도체,부품,"8,424,000,000","187,274,312","106,540,028","13,194,213,258","8,220,178,212","4,974,035,046",,,"5,021,452,064","5,837,131,365","815,679,301",45
서울바이오시스 주식회사,2019,134-81-78872,1.35E+12,488402,디스플레이,부품,"351,000,000,000","10,256,164,443","1,454,474,539","579,000,000,000","59,642,982,697","187,000,000,000","42,516,265,000","70,569,608,323",,,,639
서울바이오시스 주식회사,2020,134-81-78872,1.35E+12,488402,디스플레이,부품,"431,000,000,000","27,384,925,234","19,647,529,507","583,000,000,000","88,615,269,642","219,000,000,000","37,756,667,000","77,161,703,058",,,,619
서울바이오시스 주식회사,2021,134-81-78872,1.35E+12,488402,디스플레이,부품,"489,000,000,000","22,269,724,367","20,888,475,660","776,000,000,000","518,000,000,000","257,000,000,000","34,378,659,000","136,000,000,000",,,,485
서울바이오시스 주식회사,2022,134-81-78872,1.35E+12,488402,디스플레이,부품,"439,000,000,000","-62,117,967,238","-93,690,297,846","756,000,000,000","588,000,000,000","168,000,000,000","50,290,640,000","59,955,790,762",,,,332
서울바이오시스 주식회사,2023,134-81-78872,1.35E+12,488402,디스플레이,부품,"504,000,000,000","-72,949,875,244","-102,000,000,000","733,000,000,000","640,000,000,000","92,945,671,478","56,911,413,000","72,924,152,153",,,,262
서울바이오시스 주식회사,2024,134-81-78872,1.35E+12,488402,디스플레이,부품,"699,000,000,000","3,487,592,223","18,090,606,055","796,000,000,000","662,000,000,000","134,000,000,000","53,316,951,000","67,069,509,954",,,,266
성림첨단산업㈜,2019,514-81-18177,1.70E+12,454441,이차전지,부품,"24,805,000,000","-4,283,108,084","-5,039,403,075","38,179,052,501","27,143,978,352","11,035,074,149","2,630,756,790",,"27,327,634,884","30,660,660,719","3,333,025,835",67
성림첨단산업㈜,2020,514-81-18177,1.70E+12,454441,이차전지,부품,"42,845,000,000","-1,180,764,759","-696,893,891","45,343,382,530","34,993,881,991","10,349,500,539","2,516,278,046",,"26,490,035,230","27,327,634,884","837,599,654",71
성림첨단산업㈜,2021,514-81-18177,1.70E+12,454441,이차전지,부품,"80,629,000,000","8,040,245,952","8,173,894,703","80,940,238,985","38,984,668,147","41,955,570,838","3,467,178,597",,"36,801,047,367","26,490,035,230","10,311,012,137",76
성림첨단산업㈜,2022,514-81-18177,1.70E+12,454441,이차전지,부품,"170,000,000,000","11,403,347,837","14,108,334,853","197,000,000,000","48,275,450,487","149,000,000,000","9,067,386,167",,"45,951,539,759","36,801,047,367","9,150,492,392",118
성림첨단산업㈜,2023,514-81-18177,1.70E+12,454441,이차전지,부품,"147,000,000,000",-,-,"210,000,000,000","103,000,000,000","106,598,646","8,140,787",,"37,672,553,760","20,316,298,550","17,356,255,210",172
성림첨단산업㈜,2024,514-81-18177,1.70E+12,454441,이차전지,부품,"127,000,000,000",-,"-31,067,981,307","302,000,000,000","151,000,000,000","151,000,000,000","7,056,261",,"53,491,713,883","37,672,553,760","15,819,160,123",204
성진세미텍(주),2019,133-81-36414,1.35E+12,580968,반도체,부품,"15,486,000,000","1,690,343,910","1,382,697,824","28,410,072,967","2,485,547,711","25,924,525,256","505,716,185",,"8,686,277,271","7,637,186,864","1,049,090,407",71
성진세미텍(주),2020,133-81-36414,1.35E+12,580968,반도체,부품,"20,002,447,482","1,559,564,014","183,233,623","26,626,352,299","2,554,451,140","24,071,901,159","455,721,489",,"9,514,659,993","8,686,277,271","828,382,722",71
성진세미텍(주),2021,133-81-36414,1.35E+12,580968,반도체,부품,"24,548,027,348","1,434,307,218","1,519,376,100","28,240,714,680","3,151,697,354","25,089,017,326","531,034,843",,"8,751,986,624","9,514,659,993","762,673,369",71
성진세미텍(주),2022,133-81-36414,1.35E+12,580968,반도체,부품,"30,480,077,211","3,325,478,865","3,083,753,015","31,804,307,179","4,997,246,905","26,807,060,274","412,283,050",,"8,022,159,356","8,751,986,624","729,827,268",71
성진세미텍(주),2023,133-81-36414,1.35E+12,580968,반도체,부품,"31,619,000,000","3,916,055,146","3,676,056,036","35,845,198,354","7,455,221,618","28,389,976,736","454,809,539",,"8,627,783,670","8,022,159,356","605,624,314",71
성진세미텍(주),2024,133-81-36414,1.35E+12,580968,반도체,부품,"31,410,033,875","3,259,520,718","3,680,698,508","37,254,385,357","6,093,008,977","31,161,376,380","476,524,844",,"8,463,016,021","8,627,783,670","164,767,649",71
세미스타,2019,860-87-00816,1.76E+12,,반도체,부품,"1,129,766,000","32,640,000","51,761,000","1,941,544,000","1,325,043,000","616,501,000",,,,,,
세미스타,2020,,,,,,,,,,,,,,,,,
세미스타,2021,,,,,,,,,,,,,,,,,
세미스타,2022,860-87-00816,1.76E+12,,반도체,부품,"2,495,988,000","-400,656,000","85,871,000","2,142,059,000","1,180,612,000","961,447,000",,,,,,
세미스타,2023,860-87-00816,1.76E+12,,반도체,부품,"1,466,091,000","-439,712,000","-245,398,000","2,393,606,000","1,677,556,000","716,050,000",,,,,,
세미스타,2024,,,,,,,,,,,,,,,,,
수퍼게이트 주식회사,2019,126-86-82195,1.31E+12,1816806,반도체,부품,,,,,,,,,,,,
수퍼게이트 주식회사,2020,126-86-82195,1.31E+12,1816806,반도체,부품,,,,,,,,,,,,
수퍼게이트 주식회사,2021,126-86-82195,1.31E+12,1816806,반도체,부품,,,,,,,,,,,,
수퍼게이트 주식회사,2022,126-86-82195,1.31E+12,1816806,반도체,부품,,,,,,,,,,,,
수퍼게이트 주식회사,2023,126-86-82195,1.31E+12,1816806,반도체,부품,"14,240,568,067","-120,544,564","39,973,487","21,903,222,923","2,449,996,079","19,453,226,844","2,228,575,853",,"301,866,443","502,115,103","-200,248,660",
수퍼게이트 주식회사,2024,126-86-82195,1.31E+12,1816806,반도체,부품,"18,298,341,922","-630,103,481","-394,290,990","23,094,398,596","4,035,462,742","19,058,935,854","3,352,894,122",,"477,295,048","301,866,443","175,428,605",67
스토닉스,2019,154-81-00081,1.35E+12,,반도체,부품,"1,459,650,000","-279,568,000","-294,795,000","697,111,000","772,850,000","-75,739,000",,,,,,7
스토닉스,2020,154-81-00081,1.35E+12,,반도체,부품,"1,889,433,000","67,952,000","58,635,000","835,989,000","853,094,000","-17,105,000",,,,,,7
스토닉스,2021,,,,,,,,,,,,,,,,,
스토닉스,2022,,,,,,,,,,,,,,,,,
스토닉스,2023,,,,,,,,,,,,,,,,,
스토닉스,2024,,,,,,,,,,,,,,,,,
시스템알앤디,2019,511-87-02227,1.31E+12,1667033,디스플레이,장비,,,,,,,,,,,,
시스템알앤디,2020,511-87-02227,1.31E+12,1667033,디스플레이,장비,,,,,,,,,,,,
시스템알앤디,2021,511-87-02227,1.31E+12,1667033,디스플레이,장비,,,,,,,,,,,,
시스템알앤디,2022,511-87-02227,1.31E+12,1667033,디스플레이,장비,"119,000,000,000","6,470,967,724","3,534,711,994","121,654,366","84,336,256","52,744,252,039","1,200,045,275",,"29,702,503,614",-,"29,702,503,614",207
시스템알앤디,2023,511-87-02227,1.31E+12,1667033,디스플레이,장비,"162,000,000,000",-,"3,939,887,351","20,530,453","13,859,267","57,566,012","457,525",,"50,165",-,"50,165",219
시스템알앤디,2024,511-87-02227,1.31E+12,1667033,디스플레이,장비,"188,000,000,000",-,"3,939,887,351","186,000,000,000","124,000,000,000","62,073,702","1,217,267",,"1,232","53,664,841,295","53,664,840,063",216
시지트로닉스,2019,418-81-24779,2.10E+12,1284751,반도체,소재,,,,,,,,,,,,
시지트로닉스,2020,418-81-24779,2.10E+12,1284751,반도체,소재,,,,,,,,,,,,
시지트로닉스,2021,418-81-24779,2.10E+12,1284751,반도체,소재,"15,494,673,490","-4,233,553,078","-5,644,511,370","30,978,345,478","15,087,009,825","15,891,335,653",,"6,907,434,909",,,,
시지트로닉스,2022,418-81-24779,2.10E+12,1284751,반도체,소재,"14,521,214,328","-4,846,781,071","-4,369,020,361","25,421,802,065","13,593,622,274","11,828,179,791","48,094,000","2,471,877,100",,,,
시지트로닉스,2023,418-81-24779,2.10E+12,1284751,반도체,소재,"12,513,645,275","-5,442,515,302","-5,535,741,609","39,560,207,887","10,574,342,494","28,985,865,393","48,180,000","3,564,293,920",,,,76
시지트로닉스,2024,418-81-24779,2.10E+12,1284751,반도체,소재,"12,172,663,876","-6,285,180,565","-5,691,293,867","33,589,166,801","10,059,885,608","23,529,281,193","58,149,000","5,389,752,346",,,,90
신비앤텍 주식회사,2019,312-81-42052,1.62E+12,446479,반도체,장비,"35,547,253,687","432,306,887","615,108,194","36,530,130,412","28,489,093,939","8,041,036,473","1,992,588,099","1,242,707,577",,,,108
신비앤텍 주식회사,2020,312-81-42052,1.62E+12,446479,반도체,장비,"20,580,996,531","426,410,223","-233,238,166","32,031,877,598","23,961,628,008","8,070,249,590","2,907,520,113","656,361,561",,,,90
신비앤텍 주식회사,2021,312-81-42052,1.62E+12,446479,반도체,장비,"16,879,135,287","-5,720,002,626","-5,893,973,123","29,872,999,575","27,696,723,108","2,176,276,467","2,035,564,137","107,000,000",,,,69
신비앤텍 주식회사,2022,312-81-42052,1.62E+12,446479,반도체,장비,"35,238,569,750","116,283,684","5,130,615,001","24,854,907,654","19,508,140,860","5,346,766,794","1,194,609,454","30,665,371",,,,85
신비앤텍 주식회사,2023,312-81-42052,1.62E+12,446479,반도체,장비,"40,007,601,074","988,559,558","1,062,794,753","26,845,404,423","20,433,271,655","6,412,132,768","1,934,955,695","135,457,292",,,,90
신비앤텍 주식회사,2024,312-81-42052,1.62E+12,446479,반도체,장비,"45,824,529,678","559,267,783","334,707,216","56,124,387,917","45,287,699,901","10,836,688,016","3,033,828,231","23,362,227,183",,,,97
신화인터텍(주),2019,124-81-35935,1.35E+12,228350,디스플레이,부품,"254,000,000,000","16,338,863,729","9,472,696,178","184,000,000,000","87,540,483,434","96,587,542,859","5,929,341,000","8,764,249,415",,,,375
신화인터텍(주),2020,124-81-35935,1.35E+12,228350,디스플레이,부품,"255,000,000,000","8,114,705,243","3,334,865,973","176,000,000,000","77,699,494,666","98,553,713,121","6,548,247,000","9,191,186,956",,,,341
신화인터텍(주),2021,124-81-35935,1.35E+12,228350,디스플레이,부품,"246,000,000,000","2,032,386,848","1,122,550,180","175,000,000,000","74,879,789,523","100,000,000,000","6,038,278,000","4,531,333,837",,,,328
신화인터텍(주),2022,124-81-35935,1.35E+12,228350,디스플레이,부품,"201,000,000,000","-2,774,529,103","-8,405,420,356","173,000,000,000","80,450,118,167","92,370,921,343","5,508,844,000","4,991,502,543",,,,306
신화인터텍(주),2023,124-81-35935,1.35E+12,228350,디스플레이,부품,"177,000,000,000","-15,543,220,654","-16,210,719,341","182,000,000,000","91,497,445,183","90,267,264,331","6,858,215,000","4,760,372,020",,,,273
신화인터텍(주),2024,124-81-35935,1.35E+12,228350,디스플레이,부품,"247,000,000,000","5,808,525,393","844,620,883","189,000,000,000","94,290,334,344","94,941,502,880","5,398,615,000","2,288,618,533",,,,279
실리콘아츠,2019,212-81-90045,1.10E+12,,반도체,소재,,"-1,616,721,000","-1,528,620,000","1,032,348,000","1,385,962,000","-353,614,000",,,,,,
실리콘아츠,2020,,,,,,,,,,,,,,,,,
실리콘아츠,2021,,,,,,,,,,,,,,,,,
실리콘아츠,2022,,,,,,,,,,,,,,,,,
실리콘아츠,2023,,,,,,,,,,,,,,,,,
실리콘아츠,2024,,,,,,,,,,,,,,,,,
썸테크,2019,122-31-56507,1.10E+12,,반도체,소재,"16,502,000,000","1,424,000,000","999,000,000","14,783,000,000","9,731,000,000","5,052,000,000",,,,,,
썸테크,2020,122-31-56507,1.10E+12,,반도체,소재,"14,798,000,000","939,000,000","484,000,000","16,172,000,000","10,630,000,000","5,542,000,000",,,,,,
썸테크,2021,122-31-56507,1.10E+12,,반도체,소재,"15,953,000,000","2,325,000,000","1,871,000,000","17,910,000,000","10,494,000,000","7,416,000,000",,,,,,
썸테크,2022,,,,,,,,,,,,,,,,,
썸테크,2023,,,,,,,,,,,,,,,,,
썸테크,2024,,,,,,,,,,,,,,,,,
쎄믹스,2019,129-86-34654,1.31E+12,786492,반도체,장비,"43,162,000,000","3,678,654,046","10,020,289,073","59,271,251,822","18,507,556,376","40,763,695","5,426,012",,"6,379,592","5,400,000","979,592",120
쎄믹스,2020,129-86-34654,1.31E+12,786492,반도체,장비,"66,235,000,000","14,096,205,583","3,918,671,712","77,973,086,534","26,015,869,038","51,957,217","7,109,928",,"6,379,592","2,880,000","3,499,592",147
쎄믹스,2021,129-86-34654,1.31E+12,786492,반도체,장비,"178,000,000,000","44,250,982,143","12,404,277,024","131,000,000,000","41,381,405,893","89,936,913","10,579,941",,"9,143,530","8,880,000","263,530",198
쎄믹스,2022,129-86-34654,1.31E+12,786492,반도체,장비,"161,000,000,000","30,603,368,677","42,832,637,457","177,000,000,000","68,242,040,655","108,555,993","12,776,301",,"2,911,371,742","2,302,650,969","608,720,773",224
쎄믹스,2023,129-86-34654,1.31E+12,786492,반도체,장비,"122,000,000,000","8,589,425,554","26,787,669,820","196,000,000,000","81,580,534,328","114,302,907","17,007,849",,"2,116,184,005","2,911,371,742","795,187,737",232
쎄믹스,2024,129-86-34654,1.31E+12,786492,반도체,장비,"265,000,000,000","39,007,894,021","19,552,206,195","293,000,000,000","145,000,000,000","147,838,339","2,046,011,013",,"24,608,146,939","2,116,184,005","22,491,962,934",289
쓰리에이로직스(주),2019,129-81-71839,1.31E+12,870065,반도체,부품,,,,,,,,,,,,
쓰리에이로직스(주),2020,129-81-71839,1.31E+12,870065,반도체,부품,,,,,,,,,,,,
쓰리에이로직스(주),2021,129-81-71839,1.31E+12,870065,반도체,부품,,,,,,,,,,,,
