기업명,연도,revenue_t1,cagr_2y,growth_recent,growth_acceleration,growth_volatility,profitable_years,capex_intensity,capex_trend,capex_vs_industry,operating_margin,debt_ratio,rnd_intensity,growth_rate,target_year,target_top30,predicted_proba,predicted_target
엑스탈테크놀로지(주),2023,1279867390.0,-0.4763897592758289,-0.4298973263423189,0.0891933623011644,0.4036848948898338,2,40.13801494075101,0.5773389363556416,4253116979.409088,0.2333789127950201,1.728168366584702,5.61676713553894,-0.20514820054912097,2024,0.0,0.60784703,1
엔티케이코퍼레이션,2023,1780196303.0,0.080292989145408,0.1218344167348932,0.0815445798502503,0.0867935485891662,2,4.701512514600475,0.8115230068402159,744406985.5439558,0.1989030683881832,0.927466578767183,2.658059605575981,0.07868638293650032,2024,0.0,0.5396515,0
엠아이알티앤에스 주식회사,2023,1885267860.0,0.0527721195978116,-0.5317220418787176,-1.89854097191987,0.7475196392801531,2,3.382046272724344,0.0772690384722563,561794365.3881283,0.0793999262258679,1.9257488786798225,1.5118223417864876,-0.009290636291863552,2024,0.0,0.5433113,1
영흥테크,2023,709324000.0,-0.3407011132916235,-0.1057438224911749,0.408181791949867,0.21334385581161,2,11.799424800232334,0.8115230068402159,744406985.5439558,0.0773581607276787,0.9859369613534876,6.670954152122302,1.4121755290953075,2024,1.0,0.59900427,1
워프비전,2023,3819000000.0,-0.1976984060642223,-0.0090814737934613,0.3413314707539852,0.8102975418587061,2,2.1915724527363185,0.8115230068402159,744406985.5439558,0.0225189840272322,0.6072214883311317,1.2390332241424458,0.5154510811730819,2024,1.0,0.5813743,1
이레이엔지 (주),2023,423355882.0,-0.0697739529396975,0.0550525789679872,0.2348844509720725,0.2857541394560962,2,15.060764264992544,0.0772690384722563,561794365.3881283,0.0471158376394071,3.344635399121148,6.732373854203353,0.21220543948885062,2024,1.0,0.5505209,1
이한테크,2023,808675592.0,-0.1560573914597559,0.049501242865916,0.3708559040907365,0.2226973105301979,2,7.88457473191549,0.0772690384722563,561794365.3881283,0.0328134535807777,2.4780156217273324,3.524516010123377,0.22892268522925807,2024,1.0,0.5688043,1
인성이엔지(주),2023,2310602000.0,-0.1268660958535216,0.0335059420054542,0.2958586933686887,0.1346966669748285,2,2.759481355508218,0.0772690384722563,561794365.3881283,0.1724061521629428,2.8512289501690247,1.2335270509590142,0.19986393675760694,2024,1.0,0.56706506,1
자인에너지(주),2023,22271000000.0,0.0816381853975511,-0.0544304334904258,-0.2917176787100098,0.1126126180544771,2,2.306647048718064,0.5773389363556416,4253116979.409088,0.0084414709712181,0.8522444922974988,0.32278375887926,-0.41098289255085085,2024,0.0,0.54622346,1
제니스텍,2023,4686316999.0,0.0280341310623872,-0.0168221342908018,-0.0917590419345214,0.0571408028454403,2,1.7859686399332286,0.8115230068402159,744406985.5439558,0.0433946969535767,0.1914000442267088,1.0097199749845605,0.40051323915998704,2024,1.0,0.54536986,1
주)마리알로,2023,4111000000.0,-0.022542221533441,-0.0251363528574816,-0.0051951656825168,0.2174115820259021,2,1.5509761953296035,0.0772690384722563,561794365.3881283,0.07565069326198,2.3107630116220315,0.6933082147895889,0.45487715884213076,2024,1.0,0.55128384,1
주)비슬로,2023,3757490081.0,0.0190383756568623,0.0210179372942771,0.0039552852773434,0.17340188188503,2,2.2274483808544217,0.8115230068402159,744406985.5439558,0.0243924641247775,1.9184719110930173,1.2593161341734491,-0.04621403390472445,2024,0.0,0.54563695,1
주)코엠에스,2023,28608000000.0,-0.1645088085001375,-0.3711974679092668,-0.4813162976679471,0.3680883653094411,1,0.2925620524678411,0.8115230068402159,744406985.5439558,-0.1182186800894854,1.365768268963601,0.1654036592211968,-0.11564680271252792,2024,0.0,0.5641963,1
주식회사 네오블루테크,2023,3633610000.0,1.2356757729701235,0.6767928011075219,-1.3040442817713038,1.0321727411251502,2,2.303388420056088,0.8115230068402159,744406985.5439558,0.0539067208643745,3.330427055130143,1.302249796483387,-0.5866788950933094,2024,0.0,0.5880512,1
주식회사 더블유지에스,2023,548365281.0,-0.1193978250535592,0.0180845713795321,0.2563991354931674,13.472998148959514,0,11.627401223090928,0.0772690384722563,561794365.3881283,-0.635705122257731,2.136602863061643,5.197612193467807,1.8085749651973315,2024,1.0,0.5945584,1
주식회사 라온하이테크,2023,1885267860.0,0.0157778946783526,-0.0510388157900508,-0.1383380104101218,4.804898640679256,2,3.382046272724344,0.0772690384722563,561794365.3881283,0.0793999262258679,2.2207232584944143,1.5118223417864876,-0.024815476884011645,2024,0.0,0.5528768,1
주식회사 럼플리어,2023,384353350.0,-0.3354588763303167,0.3121027166570884,0.9755323403886128,2.1919750040239627,2,16.58906612626116,0.0772690384722563,561794365.3881283,0.1123602096872578,2.3045015368591444,7.41554632215382,0.14108651583237153,2024,0.0,0.5962876,1
주식회사 레어템,2023,1909869000.0,-0.3418928972163533,-0.4117213076140453,-0.1479454210145969,0.6303817495953418,2,3.3384819267708936,0.0772690384722563,561794365.3881283,0.104960078413755,0.8649482925866859,1.49234846526123,0.6566998987888699,2024,1.0,0.60701776,1
주식회사 브러쉬이십일,2023,2491314743.0,-0.2066891772989539,0.0112514631139635,0.3889116353161702,0.2481376825937466,2,2.5593165845123407,0.0772690384722563,561794365.3881283,0.240028284936778,1.4251441590969904,1.1440505777153829,0.012900107900979174,2024,0.0,0.58190566,1
주식회사 성신(ENG),2023,6983000000.0,0.1369561916408554,0.014823426827496,-0.2589640592887572,0.4024928605795691,2,1.1985701270227695,0.8115230068402159,744406985.5439558,0.0567091507947873,3.422174840085288,0.6776267912072176,-0.32267848446226555,2024,0.0,0.5369019,0
주식회사 소닉스비오엠,2023,1339828345.0,0.2135925974530339,0.2301346455339086,0.0328616494924327,0.9950147668855928,2,6.246781707697041,0.8115230068402159,744406985.5439558,0.0654325483761877,1.2595747587333503,3.5316971018403107,0.12092545705920266,2024,0.0,0.5359575,0
주식회사 소프트피브이,2023,367787869.0,5.814533164309552,0.2555515961248193,-35.730473025087306,12.673677947756524,0,17.336251889808796,0.0772690384722563,561794365.3881283,-6.916062802495533,0.8658383253910164,7.749548887377794,-0.9891241654846424,2024,0.0,0.755241,1
주식회사 씨디큐세미텍,2023,2229997000.0,-0.2238747539661146,-0.465674449140765,-0.5930216189747791,0.2382780119138078,1,2.859224985056034,0.0772690384722563,561794365.3881283,-0.1461723939538932,0.5445381240712284,1.278113858897568,0.12565711971809823,2024,0.0,0.5757676,1
주식회사 알에스랩,2023,1284385785.0,0.400703952111382,0.2228554702463303,-0.3815627207809604,0.4184598759982739,1,6.516433998839375,0.8115230068402159,744406985.5439558,-0.0006175730137031,1.1521923739833262,3.684148437535067,0.1347992456954823,2024,0.0,0.5213994,0
주식회사 에프티시스템,2023,3821453000.0,0.3143730835187985,0.0339126995206851,-0.6369987840887219,0.5199609407387887,2,1.668491837790495,0.0772690384722563,561794365.3881283,0.0346266197700194,1.8512517089511416,0.7458393629334182,-0.3313017590429609,2024,0.0,0.5398422,0
주식회사 엔에스엔텍,2023,13229442000.0,0.0777081350484205,0.0476850647818205,-0.0609064990307424,0.4440764485927736,2,0.6326506588108554,0.8115230068402159,744406985.5439558,0.0104177485339139,0.4816827972814021,0.3576770572031685,-0.11852941340987777,2024,0.0,0.5412599,1
주식회사 엠아이티에스솔루션,2023,5908904345.0,-0.2637106504803855,-0.0693138771794897,0.3481889812782275,0.3743084967398865,2,1.079060138178629,0.0772690384722563,561794365.3881283,0.0891409444537217,1.7069305268173098,0.4823550872695672,0.0009700619040906577,2024,0.0,0.592626,1
주식회사 온세미로이엔지,2023,3805936000.0,0.9861378701327108,0.9358779247202442,-0.1018247572530313,1.6738598994306375,2,2.199095096974831,0.8115230068402159,744406985.5439558,0.0784634844096169,0.5900765452098613,1.2432862462742411,0.14899462313606948,2024,0.0,0.5731643,1
주식회사 와트레인,2023,2043759798.0,-0.0183197422390322,-0.2355735712260611,-0.4962522869309975,0.5416911977933748,2,3.119771288798,0.0772690384722563,561794365.3881283,0.3044890439713014,0.925677724504706,1.3945817281410289,0.007619005430695935,2024,0.0,0.5519914,1
주식회사 우신세미텍,2023,2850232062.0,0.0019307818090255,0.0002695822890785,-0.0033251578800046,0.0438913162798897,2,2.2370329854916915,0.0772690384722563,561794365.3881283,0.130161793471538,0.5507059270595153,0.999985267515386,0.04499350621647724,2024,0.0,0.54836905,1
주식회사 제이앤미,2023,1855880675.0,0.2007516445265078,0.1214485230491826,-0.16421415535258,0.1787873453543664,2,3.4355997262593405,0.0772690384722563,561794365.3881283,0.0246863769945769,0.4739413146690135,1.5357614901615375,0.10984128869168819,2024,0.0,0.5369106,0
주식회사 차고엔지니어링,2023,1236800104.0,0.0312403537681682,-0.1803842915838304,-0.4778907404230393,52.10312698725522,0,6.767152727373962,0.8115230068402159,744406985.5439558,-0.2577456073693862,0.3241784842318744,3.825895443973863,0.15275401690942947,2024,0.0,0.68661696,1
주식회사 참신테크,2023,1529617845.0,0.1622475399630845,0.1485393724554999,-0.0275799461728905,0.1737065753222835,2,4.168402689496604,0.0772690384722563,561794365.3881283,0.103600396999814,2.268729942662957,1.8633347409725076,-0.03763456028456569,2024,0.0,0.5358595,0
주식회사 칩스케이(ChipsK),2023,4796865344.0,-0.1139914724388407,-0.3018058593188828,-0.4261508876877584,1.1073154173763762,1,1.329214535274643,0.0772690384722563,561794365.3881283,0.0001928394761293,1.6806692329910076,0.5941776278054304,-0.017978022482508904,2024,0.0,0.5579878,1
주식회사 티디엔에이,2023,1998171000.0,-0.2598418767874368,-0.4318784449017586,-0.3961686437885279,0.5078197494123753,2,4.188638108049812,0.8115230068402159,744406985.5439558,0.102422665527625,1.8063064563182452,2.368099568555444,-0.5526448937553392,2024,0.0,0.59158176,1
주식회사 프렘투,2023,1400000.0,-0.9347383318285236,-0.9125,0.0388247390568696,0.4802604033908639,0,4554.330813571429,0.0772690384722563,561794365.3881283,-1166.0485714285714,0.2379380633826968,2035.8500507142855,312.27173214285716,2024,1.0,0.47900963,0
주식회사 플렉시고,2023,794000000.0,-0.2358701880325041,-0.7161489781720709,-1.7731941343858764,4.053026429607391,1,10.541077074307305,0.8115230068402159,744406985.5439558,-0.8589420654911839,8.267955801104973,5.959531338790932,7.822955919395467,2024,1.0,0.57716036,1
주식회사 한우리시스템,2023,444977879.0,0.0669982021217243,0.2673039166003761,0.3689517940999962,0.1633220028647883,2,14.328944066453245,0.0772690384722563,561794365.3881283,0.0343725491127166,5.895484210728589,6.405239913060937,-0.09539649273217021,2024,0.0,0.5339645,0
주식회사넥스트론,2023,1610779761.0,-0.1858302820482515,-0.1601773925964547,0.0505221958809115,1.177652144640312,2,5.196002209392051,0.8115230068402159,744406985.5439558,0.0419616763486265,1.1433976413503546,2.937625613114468,0.05331277563773651,2024,0.0,0.57854974,1
주식회사디에스티엘,2023,526413681.0,-0.1032712016681938,0.054500491531892,0.2919379851935196,0.4172873989216418,2,12.11226715629376,0.0772690384722563,561794365.3881283,0.0779074926815969,1.9715838449822016,5.41435409806532,-0.19256277839785096,2024,0.0,0.5581095,1
주식회사엠이티,2023,2670792851.0,0.0240336811026191,0.0258226973620581,0.0035749125068282,0.1114479222874545,2,2.387329716197447,0.0772690384722563,561794365.3881283,0.030462890437024,0.6811666862760647,1.0671700240371806,0.006940858402050498,2024,0.0,0.545227,1
주식회사예전테크,2023,1441114000.0,0.0284166986725691,0.1044762621532593,0.1468812985035786,0.0994609035481686,1,5.807739843620976,0.8115230068402159,744406985.5439558,0.093172365267425,3.170256722924277,3.2834792271811946,0.12482218616986573,2024,0.0,0.5285375,0
주식회사원형레이저,2023,1821439509.0,-0.0170347690695912,-0.1207592051485363,-0.2196852910125372,0.1106725805194998,2,3.500562663483984,0.0772690384722563,561794365.3881283,0.0775407963328635,0.464758056762052,1.5648008385218353,0.011757383593681503,2024,0.0,0.55034506,1
주식회사티에스엔이,2023,2705176292.0,-0.1470116619231509,-0.2837764649192481,-0.2996452115572255,0.3559631025537166,2,3.093925975083919,0.8115230068402159,744406985.5439558,0.0562318564782098,1.86277810535022,1.7491902087836275,-0.04683557237089675,2024,0.0,0.57169497,1
코오롱인더스트리(주),2023,5061157921399.0,0.0419250090672618,-0.0570688670326987,-0.2083806506446416,0.0934359226607808,2,0.0101501152937349,0.5773389363556416,4253116979.409088,0.0311441524872295,3.3246050108491354,0.0014203700429116,-0.04310373110620069,2024,0.0,0.48218527,0
태승엔지니어링,2023,546782511.0,-0.2145201220707936,0.3830270518424088,0.9369196255200034,0.3323605292432571,2,11.661059033031142,0.0772690384722563,561794365.3881283,0.0407235574511636,1.1506995219751466,5.212657708797859,0.0064444105821079845,2024,0.0,0.57603955,1
태종레이져,2023,4890923000.0,0.156419685686274,-0.0144352943713113,-0.3713289430634865,0.7264409920876382,2,1.711254746190034,0.8115230068402159,744406985.5439558,0.085938789058834,9.89987938872616,0.9674795295284756,0.059832673710054296,2024,0.0,0.53390753,0
티엔티에스 주식회사,2023,1429631839.0,1.2201083673298632,-0.3948586825855585,-7.539867163823406,2.585317947170957,2,5.854385002263509,0.8115230068402159,744406985.5439558,0.062536736075028,1.1768754371758212,3.309850657991676,0.11633316317040987,2024,0.0,0.5907384,1
프레임웍스(주),2023,1191206685.0,0.7235400305498363,4.201775917030568,4.630703597828573,1.529678367557203,0,7.026165402186272,0.8115230068402159,744406985.5439558,-0.0308144979894903,1.549759326145522,3.97233153791443,0.13893054755648881,2024,0.0,0.5374414,0
플람 주식회사,2023,4729000000.0,0.4664661485980792,0.4466197613949221,-0.0399650498829313,0.6492638467960214,2,1.7698488469020934,0.8115230068402159,744406985.5439558,0.1556354408965954,0.8496009821976673,1.000606445971664,-0.2025798266018186,2024,0.0,0.54666954,1
피앤엘세미,2023,1992802913.0,0.0047139183146875,-0.0567530863905763,-0.1269395275976788,0.5244054135249941,2,3.199545272342745,0.0772690384722563,561794365.3881283,0.0232001527589095,2.7079362002486,1.43024182291528,-0.033765448936796116,2024,0.0,0.5470127,1
피에스엠피 주식회사,2023,5758758836.0,-0.0271794179992463,-0.0278687779361387,-0.0013792087142948,0.2976445726529406,2,1.4533713661837393,0.8115230068402159,744406985.5439558,0.0731554030994327,1.374760329550079,0.8216818966995895,0.05600627377965095,2024,0.0,0.5525885,1
하나엘티주식회사,2023,6267065000.0,0.0679842525031302,0.0098655444121111,-0.1195822022764436,0.1747661163560871,2,1.017392214537427,0.0772690384722563,561794365.3881283,0.1275913047016426,0.6658381511057416,0.4547886564125312,-0.1421804305524197,2024,0.0,0.54195356,1
한양티에스,2023,2230224000.0,-0.2298351925955019,0.0155677021059548,0.4315063644576613,1.3043470702066948,2,3.752813707053641,0.8115230068402159,744406985.5439558,0.0337813600786288,6.901433432126915,2.1217007273708828,1.2663566529640073,2024,1.0,0.584881,1
휴비오 주식회사,2023,4257655201.0,-0.2291547937805279,0.05646216896545,0.4940167266138149,20.209069499429024,2,1.96578041242847,0.8115230068402159,744406985.5439558,0.0719271619101689,2.836497672066125,1.11137883638126,1.2803734782749965,2024,1.0,0.6320152,1
(주) 아인스시스템,2023,188432000000.0,-0.0009935711790095,-0.0090887438364746,-0.016256478200137,0.1693775711864336,2,0.0001228436412074,0.4504833226838982,-7602060538.456044,0.0060113006548781,0.8278911948407398,0.0251118062908635,0.14174874755880107,2024,0.0,0.516902,0
(주)구비테크,2023,16414111648.0,-0.0659648181990774,-0.6354226219198347,-2.0283898582195308,0.817980420944198,2,0.231692025164419,-0.4299556004846189,-2011250004.611872,0.1020954757063682,1.405190771551819,0.0165463296353959,-0.49096680087356015,2024,0.0,0.55637425,1
(주)글로벌엔지니어링,2023,20256000000.0,0.1324806163730492,-0.0120470175096327,-0.3101982141665911,0.1364982683473356,2,0.0061866935229067,-0.9491382158270444,-7499890547.456044,0.0828546353179304,0.2598382859016356,0.0130241043147709,-0.0019253554502369763,2024,0.0,0.5244087,0
(주)기연,2023,20329851516.0,-0.0522949480590962,0.1379524074800464,0.3486884105232496,0.1042305601278237,2,0.0244959159002251,0.1161578766851516,-46620221109.59091,0.0261467380901258,2.7427493325506105,0.0495885325678145,-0.12056125668556994,2024,0.0,0.5320831,0
(주)나노에이스,2023,8375407673.0,-0.1531261120027346,-0.3013212401409894,-0.3278235805246167,0.1452163533500262,1,0.0028773014927604,-0.9009542501058702,-5790170200.611872,-0.1049310509186482,1.1603066691947348,0.0139236655161203,0.17534577232990523,2024,0.0,0.56036603,1
(주)나노엑스,2023,7680504290.0,0.2053595022314334,0.4278384346483304,0.4102922653035832,0.1494793724851061,1,1.0897220912821075,0.8115230068402159,744406985.5439558,0.0828394274616048,6.087671214757132,0.0154741141352842,-0.6032622430837806,2024,0.0,0.5177693,0
(주)나노테크,2023,41689459435.0,0.473580370399409,0.5860282558105865,0.2169233233661882,0.3557397087052137,1,0.0676090999307532,-0.5607818872467845,-2995681944.611872,0.0523418106536549,0.5397697834652458,0.0116226598657503,0.09970243369263776,2024,0.0,0.52459806,0
(주)나인텍,2023,11865000000.0,-0.0921523948135099,-0.1921977124183006,-0.2124811244772059,0.1831077230207526,1,0.0188583972187104,-0.612391106234577,-5590513890.611872,-0.001794620564686,1.3554609334728105,0.2402182950695322,0.6308511440370839,2024,1.0,0.5485424,1
(주)남원정공,2023,9003439408.0,0.3845068679742811,0.3966713318828057,0.0242229800691402,0.2291040368755147,1,0.0273092969095261,-0.3255456040406478,-5568391173.611872,0.0617841283527411,6.33438867567145,0.316566807621037,-0.07963134958879703,2024,0.0,0.5215554,0
(주)대신테크,2023,29711000000.0,0.2019425749658387,0.1828098252318961,-0.0385749846484888,0.1303889677847212,2,0.003351100871731,-0.8263897570795777,-5714704215.611872,0.0303958520076739,2.4784011971170106,0.0021576320218101,0.0007826230015819391,2024,0.0,0.52671045,0
(주)대원에프엔씨,2023,16728000000.0,0.149535294231998,-0.123729701414353,-0.631747712315688,0.3341468060663613,1,0.0004505648613103,-0.5966750982445875,-7617671162.456044,-0.013120037601626,1.444238660907482,0.0028018359636537,-0.10640841702534676,2024,0.0,0.5220616,0
(주)동원파츠,2023,50532221742.0,-0.0847916178359959,-0.2166761472329871,-0.2859738327617672,0.2832086988028233,2,0.0225648337178152,-0.9068505647965456,-4674017592.611872,0.0175985739265617,1.7687669396442596,0.0317428695929828,0.15963632668253092,2024,0.0,0.54933923,1
(주)드림솔,2023,31073688023.0,0.0126640850489474,-0.036705720357872,-0.1012698632374493,0.0566843428421821,2,0.0995270411323843,-0.4848281506496291,-2721596547.611872,0.1137944534740365,1.0537437451029297,0.0095769464435547,0.09620074626440811,2024,0.0,0.5397333,0
(주)디스텍,2023,76360000000.0,0.1010249377907319,0.0208965600224608,-0.1665458911602666,0.0820767068304493,2,0.0547786387113672,4.6048925360706505,-1631371921.6118715,0.0308464897983237,3.453922812220359,0.0110660031430068,-0.38685175484546885,2024,0.0,0.528364,0
(주)라온테크,2023,34544095895.0,-0.0319006162396713,-0.4187598825588138,-1.0312026385114983,0.5057019061769588,2,0.0154107301756608,-0.6758918692217291,-5281919032.611872,0.057372018072902,0.6451870992352653,0.0592585490215794,0.4254328048031839,2024,1.0,0.542673,1
(주)리빙케어,2023,10329808976.0,-0.0295446546077401,-0.1354332292093886,-0.224745945379578,0.0865258822236217,2,0.0198530582198057,0.0550527630562935,-46913141143.59091,0.0295777886803005,10.45455392398851,0.0356538438276731,0.07564736713094478,2024,0.0,0.53074527,0
(주)린텍,2023,10358284535.0,-0.202233177056918,-0.4402742605101049,-0.5773166705459727,0.1691132592846317,2,0.0781489892718032,1.2127537008773528,-46308729975.59091,0.0105113014256467,2.2154605746864915,0.6840618485674761,1.1639683602300273,2024,1.0,0.55203426,1
(주)메티스,2023,39978000000.0,-0.3597882970248829,-0.5256694707117686,-0.3897737172618312,0.6458878735576183,1,0.0119091939066486,-0.8119060063914563,-7149102457.456044,-0.0791526846015308,0.8779862876138239,0.0100514532993146,0.09697833808594725,2024,0.0,0.59529436,1
(주)바코솔루션,2023,10563469320.0,0.0140236798949151,-0.01328853146538,-0.0553804257804285,0.0542439111518237,2,0.7923168935752634,0.8115230068402159,744406985.5439558,0.2574027384026141,0.5612070561592938,0.4479463838685149,0.02591627709673694,2024,0.0,0.547657,1
(주)밸류엔지니어링,2023,19624000000.0,-0.0242372473823601,-0.1240598012306439,-0.2110209325197614,0.1241593708956683,2,0.0458514013452914,0.0122450903540451,-4914480873.611872,0.0522216757032205,1.0501804746051209,0.074335326997554,0.06023236852833258,2024,0.0,0.54187673,1
(주)보부하이테크,2023,47569355816.0,0.0492197975689625,-0.1624818511919433,-0.4769156759125007,0.2880108535670037,2,0.0138732381105322,-0.8390093142447931,-5154327773.611872,0.0897896180162979,0.820028436272023,0.0303152728319048,0.49238934987052674,2024,1.0,0.53024596,0
(주)브이에스아이,2023,5410000000.0,-0.0872970025682675,-0.1956586381207256,-0.2313218540152476,0.0858486062170583,0,0.0254035325323475,-0.643835483914397,-5676835662.611872,-0.4850897876155268,2.0508874484747635,0.139683065064695,0.0591714146025879,2024,0.0,0.5693255,1
(주)세미즈,2023,8949000000.0,-0.4219198557029587,-0.5920590782695903,-0.4112381197174858,0.2570559614862179,1,0.00346559783216,-0.9614426070616412,-7594194576.456044,-0.1637412821544306,0.2414066777953166,0.092354330874958,0.0,2024,0.0,0.6080024,1
(주)셀코스,2023,23898327698.0,0.0549570181789842,0.1603226456363904,0.2011632994058481,0.2092903568871433,0,0.0067431759676425,-0.6593945218594099,-7464057582.456044,-0.3830485599528412,1.621037378973433,0.1058121166031054,0.45948878100449586,2024,1.0,0.5532155,1
(주)셈텍,2023,13132000000.0,0.1727602350501811,0.3753665689149561,0.3753665689149561,0.2292630242987438,2,0.0392457708650624,-0.4801031275134809,-7109832748.456044,0.099141000533049,0.4584169975569532,0.3603310906944867,0.47107402741395066,2024,1.0,0.52539724,0
(주)시트라,2023,9698189023.0,-0.0390741051962838,-0.1484676839371527,-0.2328405936743477,0.0858117280860536,1,0.3488933853501362,0.1571447151208906,-43734585442.59091,-0.0135831843128224,4.91470980188113,0.089845342561746,0.14169380383709185,2024,0.0,0.5439034,1
(주)신안시스템,2023,5823118763.0,-0.0214057146439179,-0.0102773874956688,0.0221315286667976,0.1205025088484151,2,0.2264784629466435,-0.04077891120517,-6306397224.456044,0.0884936649882989,12.20214732958552,0.8126002706773233,0.00909597591183453,2024,0.0,0.53633296,0
(주)쎄미하우,2023,30604000000.0,-0.0193864795639662,-0.1249605602792144,-0.223885743318721,0.3094504171487137,2,0.1501132531695203,3.2919632880787155,-1220202773.6118715,0.014853442523853,6.808828613501933,0.0624947719252385,0.1866095935171872,2024,0.0,0.54401,1
(주)씨앤아이테크놀로지,2023,11669000000.0,-0.1565661360065998,-0.1731901998865996,-0.0335823757331712,0.4960298192844461,2,0.0039813644699631,-0.9109146283873386,-7578749669.456044,0.0357032922272688,0.1942631224982527,0.0135557276544691,-0.022090541863055924,2024,0.0,0.56403595,1
(주)씨에스케이,2023,227670805480.0,-0.0496364147466181,-0.0388591816674103,0.0214336214802703,0.1948662318513311,2,0.0018119584815903,-0.2499447199521576,-7212678164.456044,0.2069427165493067,0.4855161280899793,0.0337817621534072,-0.06901941198332695,2024,0.0,0.5197669,0
(주)씨티에스,2023,16197000000.0,0.3424148678422638,-0.0644061922365989,-0.9905387322882996,0.5107261741073852,1,0.0302701770080879,2.9244415930311334,-7134922154.456044,-0.0528191678705933,0.8810725679738807,0.0032886547508797,0.025757663270976172,2024,0.0,0.52307147,0
(주)아론,2023,49581000000.0,0.3012353456504071,0.1134291488883898,-0.4072903566682784,0.3720475115255959,2,0.000909106068857,-0.6945921340297654,-7580133823.456044,0.0649119945140275,0.8442979926650993,0.0020120852140941,-0.215442934612049,2024,0.0,0.5277278,0
(주)아센디아,2023,28267181260.0,7.057782800388182,-0.4280618105022929,-112.95058024077736,39.457466988455735,2,0.0249898285755004,-0.4047174195225714,-5107876759.611872,0.0657485933919397,2.645950639215637,0.0763623583881882,0.6597858489481381,2024,1.0,0.7847713,1
(주)아이비스,2023,6915000000.0,-0.015815227811986,0.0301079236325296,0.0897990068822607,0.1005124926452487,1,0.3845045553145336,0.9692938894848504,-4966359211.456044,-0.0281400845986984,2.599855751359248,0.0812581521330441,0.12176428054953004,2024,0.0,0.5353729,0
(주)알파플러스,2023,6528000000.0,-0.3653502190826571,0.0,0.5972196555815686,0.8895561033980488,0,0.0882002011335784,0.1859658730452087,-5238497860.611872,-0.6175448022365196,0.2186505545478033,0.3463156040134804,-0.5073529411764706,2024,0.0,0.6097106,1
(주)애플티,2023,19321000000.0,-0.1910551397969031,-0.0546539940896565,0.2531213783583967,0.4208411880865509,2,0.0338095881165571,-0.7036462323315007,-6971973159.456044,0.0421488859272294,2.311051366086923,0.0713143285026654,-0.3223953211531494,2024,0.0,0.56886613,1
(주)앤피에스,2023,28090225389.0,-0.0510082446206148,0.0678231263796955,0.2244387403986997,0.1122260948402205,0,0.2963956773825087,0.8182728382437914,700613170.5439558,-0.0032336294473297,9.071262942713004,0.1664042069178428,-0.03833694148362743,2024,0.0,0.5625664,1
(주)에스아이,2023,2407000000.0,0.0762552266078757,0.0,-0.15832531280077,0.0858534051467931,2,0.0323865658496053,0.0,-7547253747.456044,0.0632428720398836,1.990925680962211,1.94197410801828,-0.14816001828001657,2024,0.0,0.52659464,0
(주)에스에스피,2023,36165000000.0,-0.2090099893240268,-0.3944442583972405,-0.4276525231445813,0.3222268553140729,2,0.0224539456933499,-0.0044177597077134,-6813161265.456044,0.3260639459145583,0.1748900601461956,0.0582171501175169,0.12976688917461643,2024,0.0,0.5728084,1
(주)에스엔에프,2023,29653271086.0,-0.0008252797604384,0.1789010116825589,0.3320528779779875,0.3569380313313944,2,0.1426861422043117,-0.0973129861120761,-3394097356.456044,0.0850760791510473,3.015894723090464,0.0158324947233782,0.26212045515847615,2024,1.0,0.53940237,0
(주)에이씨에스,2023,6544111151.0,-0.2661928076871008,-0.3590121359094824,-0.1990795157407163,0.1627512346498708,2,0.0073779309192543,-0.9675061899220868,-7576926211.456044,0.0705771562161536,0.78021118931845,0.7142806058979789,0.46730869272180553,2024,1.0,0.5844141,1
(주)에이알케이,2023,139405897.0,-0.0863447858741235,0.1127811283880058,0.3626193679089639,0.2993810584767489,0,0.1274237201027443,-0.4302711126232365,-5796505155.611872,-6.720606733013597,7.507753527076596,0.1286404907247216,0.1046878454503255,2024,0.0,0.5615484,1
(주)에이앤아이,2023,128879000000.0,-0.1878961316591983,-0.3356615600321656,-0.3283975712225252,0.7615943382125103,1,5.306922772523064e-05,3.1132283462672783,-7618368702.456044,-0.0491495527044747,1.4145386750907938,0.0282955485377757,0.6479876473281139,2024,1.0,0.5556617,1
(주)에이엠에스티,2023,8965276295.0,-0.4446636275049132,-0.7579307620963387,-1.0319401706719886,0.3358926792821974,1,0.0859562613178783,-0.058722327622439,-5043647141.611872,-0.988107904710147,2.282290710353458,0.1729244289843718,0.15528233310293094,2024,0.0,0.6124582,1
(주)에이치앤이루자,2023,114701000000.0,-0.1844426216098278,-0.3570715903230869,-0.3916095379942689,0.9610519375097308,1,0.0109081210277155,-0.2293947016483122,-6374035821.456044,-0.3837789724849827,1.298339093838946,0.1421790917254426,1.7291043670063906,2024,1.0,0.55742264,1
(주)에이치에스테크놀로지,2023,26240000000.0,-0.2101276483946521,-0.735941713963692,-2.098671326412878,0.6810161725045815,1,0.0105605995807926,-0.3251030389447727,-7348098078.456044,-0.1234284466082317,13.47414162239184,0.017994800457317,1.6093368902439025,2024,1.0,0.57084966,1
(주)에이티에스,2023,1424215809.0,0.0736042797084508,0.068816407934342,-0.0095971913066494,0.0871707960756098,2,1.973302982764461,-0.0271843172728515,-4814798907.456044,0.3812759193996561,9.867926937773658,3.282038893587369,0.09577093523190916,2024,0.0,0.5278655,0
