기업명,연도,bsnsr_reg_no,crno,dart_corp_code,sectors,field,매출액,영업이익,당기순이익,자산,부채,자본,연구개발비,CAPEX,유형자산_당기,유형자산_전기,유형자산_증감,종업원_합계
(주)나노에이스,2023,312-81-90651,1.62E+12,1017496.0,반도체,부품,8375407673.0,-878840329.0,986887847.0,23204929894.0,12463431835.0,10741498059.0,116616375.0,9965610885.5,9059307684.0,9964225069.0,904917385.0,42.0
(주)나노에이스,2024,312-81-90651,1.62E+12,1017496.0,반도체,부품,9844000000.0,354900375.0,219597723.0,24427532588.0,7256436806.0,17171095782.0,118331068.0,5200000000.0,8620911537.0,9059307684.0,438396147.0,46.0
(주)나노엑스,2019,385-86-00924,1.35E+12,1599176.0,반도체,장비,11603793594.5,239167500.0,195000000.0,14491834267.5,6694802825.5,5124379478.5,531280049.0,1762301565.0,,,,
(주)나노엑스,2020,385-86-00924,1.35E+12,1599176.0,반도체,장비,13804500000.0,251198099.5,244269782.0,16604885058.5,7770756692.5,6823924148.0,674021933.0,2524341798.0,,,,
(주)나노엑스,2021,385-86-00924,1.35E+12,1599176.0,반도체,장비,16230000000.0,420977191.0,337036895.0,23642654268.0,9561266400.0,10280731688.0,901182330.0,2527998834.0,,,,
(주)나노엑스,2022,385-86-00924,1.35E+12,1599176.0,반도체,장비,20470509695.5,544989472.0,433109624.5,25804130089.0,11631764167.5,11847871724.5,877726853.0,2941119927.5,,,,
(주)나노엑스,2023,385-86-00924,1.35E+12,1599176.0,반도체,장비,18190418554.0,310497465.5,251594500.0,25335650107.5,11595462862.0,11981490964.5,693771709.0,4114832882.5,,,,
(주)나노엑스,2024,385-86-00924,1.35E+12,1599176.0,반도체,장비,3047146044.0,-2131547081.0,-3071288198.0,16368259268.0,8704450769.0,7663808499.0,5735750711.0,5967621316.5,2582282989.0,1939849799.0,642433190.0,13.0
(주)나노젯코리아,2019,772-81-01651,1.20E+12,,반도체,장비,1675000000.0,66000000.0,59000000.0,1272000000.0,1183000000.0,89000000.0,531280049.0,1762301565.0,,,,13.0
(주)나노젯코리아,2020,772-81-01651,1.20E+12,,반도체,장비,5141000000.0,345000000.0,317000000.0,1870000000.0,1392000000.0,478000000.0,674021933.0,2524341798.0,,,,13.0
(주)나노젯코리아,2021,772-81-01651,1.20E+12,,반도체,장비,7011000000.0,558000000.0,503000000.0,2874000000.0,1895000000.0,979000000.0,901182330.0,2527998834.0,,,,13.0
(주)나노젯코리아,2022,772-81-01651,1.20E+12,,반도체,장비,20470509695.5,544989472.0,433109624.5,25804130089.0,11631764167.5,11847871724.5,877726853.0,2941119927.5,,,,
(주)나노젯코리아,2023,772-81-01651,1.20E+12,,반도체,장비,18190418554.0,310497465.5,251594500.0,25335650107.5,11595462862.0,11981490964.5,693771709.0,4114832882.5,,,,
(주)나노젯코리아,2024,772-81-01651,1.20E+12,,반도체,장비,20178000000.0,402820057.0,319219108.0,28812369370.0,12277815815.5,11992373149.5,891221128.5,5967621316.5,,,,
(주)나노테크,2019,124-86-00106,1.10E+12,1071494.0,반도체,부품,13530000000.0,-768385672.0,-217298274.0,35745820007.0,2482888945.0,33262931062.0,889838648.0,5614803491.5,3853943415.0,4065319427.0,211376012.0,80.0
(주)나노테크,2020,124-86-00106,1.10E+12,1071494.0,반도체,부품,15480199899.0,203744693.0,1121317260.0,57029574548.0,7151326226.0,49878248322.0,831003299.0,4469558765.0,3367260093.0,3853943415.0,486683322.0,75.0
(주)나노테크,2021,124-86-00106,1.10E+12,1071494.0,반도체,부품,19199000000.0,1159156105.0,3012534550.0,63189809378.0,7441526506.0,55748282872.0,531077231.0,9575632634.0,4896213100.0,3367260093.0,1528953007.0,79.0
(주)나노테크,2022,124-86-00106,1.10E+12,1071494.0,반도체,부품,26285445598.0,-4356869516.0,-4018434524.0,60168072522.0,13264224174.0,46903848348.0,385761725.0,5618103880.0,8162322388.0,4896213100.0,3266109288.0,84.0
(주)나노테크,2023,124-86-00106,1.10E+12,1071494.0,반도체,부품,41689459435.0,2182101792.0,1048021682.0,95618074215.0,33519132385.0,62098941830.0,484542407.0,9965610885.5,9146296184.0,8162322388.0,983973796.0,86.0
